name,best_affinity,source
3-(2-chloro-6-fluoro-4-propan-2-ylphenyl)piperidin,-4.858,glutarimide
EMTRICITABINE,-4.856,screening_master_results.csv
"N-[1,4-dioxo-3-(prop-2-enylamino)naphthalen-2-yl]-",-4.853,glutarimide
2-[[(6-ethyl-5-methyl-2-oxo-1H-pyridin-3-yl)amino],-4.851,glutarimide
(3Z)-3-benzylideneisoindol-1-one,-4.851,glutarimide
"4-(4-fluoro-2-methylphenyl)piperidine-2,6-dione",-4.85,glutarimide
"(10bR)-9-ethenyl-7-(trifluoromethyl)-2,3,4,10b-tet",-4.848,glutarimide
PHENYTOIN,-4.845,docking_round5b_results.csv
"5-hexyl-5-phenyl-1,3-diazinane-2,4,6-trione",-4.845,pathc_v2
[2-(aminomethyl)-1-phenylcyclopropyl]-piperidin-1-,-4.843,glutarimide
"2-amino-3-methylsulfanylnaphthalene-1,4-dione",-4.842,glutarimide
ANISINDIONE,-4.841,screening_master_results.csv
"4-(5-fluoro-2-methylphenyl)piperidine-2,6-dione",-4.84,glutarimide
GUANETHIDINE,-4.839,docking_batch_results.csv
SOTALOL,-4.838,screening_master_results.csv
2-[4-[3-(trifluoromethyl)phenyl]piperidin-4-yl]ace,-4.837,glutarimide
"5-benzyl-5-fluoro-1,3-diazinane-2,4,6-trione",-4.827,pathc_v2
"4-(2-chloro-4-fluorophenyl)-4-methylpiperidine-2,6",-4.823,glutarimide
3-[4-ethenyl-3-(2-methylprop-1-enyl)-5-oxo-2H-pyrr,-4.821,glutarimide
"3-(4-bromophenyl)-3-fluoropiperidine-2,6-dione",-4.821,glutarimide
N-(cyclobutylmethyl)-N-[(3S)-pyrrolidin-3-yl]-2-(t,-4.814,glutarimide
"4-(3-chloro-4-fluorophenyl)-3-methylpiperidine-2,6",-4.811,glutarimide
"3-[(4-iodophenyl)methyl]-1-methylpiperidine-2,6-di",-4.807,glutarimide
CLOMETHIAZOLE,-4.806,docking_batch_results.csv
"2-amino-3-(4-fluorophenyl)naphthalene-1,4-dione",-4.8,glutarimide
(3S)-3-(6-fluoro-2-methyl-3-propan-2-ylphenyl)pipe,-4.8,glutarimide
"(1S,5R)-1-[2-fluoro-4-(trifluoromethyl)phenyl]-3-a",-4.793,glutarimide
2-[3-[(5-ethyl-6-methyl-2-oxo-1H-pyridin-3-yl)amin,-4.791,glutarimide
"2-(azetidin-3-ylidene)-N-(2,6-dioxopiperidin-3-yl)",-4.786,glutarimide
FLUINDIONE,-4.78,screening_master_results.csv
"4-(2,5-difluorophenyl)piperidine-2,6-dione",-4.78,glutarimide
BROMFENAC,-4.779,docking_batch_results.csv
"5-benzyl-5-nonyl-1,3-diazinane-2,4,6-trione",-4.777,pathc_v2
N-(2-methylbutan-2-yl)-2-(4-methylphenyl)acetamide,-4.77,glutarimide
"5-ethyl-5-(4-methylphenyl)-2-sulfanylidene-1,",-4.769,pathc_v2
"3-[4-(2-cyclohexylethyl)-2,6-difluorophenyl]piperi",-4.768,glutarimide
"2-(1,3-dioxoisoindol-2-yl)-N-phenylacetamide",-4.767,glutarimide
SUMATRIPTAN,-4.765,screening_master_results.csv
"2-chloro-3-(2-phenylethylamino)naphthalene-1,4-dio",-4.761,glutarimide
3-(3-tert-butyl-2-chloro-6-fluorophenyl)piperidine,-4.743,glutarimide
ENOXIMONE,-4.739,screening_master_results.csv
3-[[1-(3-methylbut-2-enyl)piperidin-4-yl]amino]pip,-4.739,glutarimide
"5-ethyl-5-naphthalen-1-yl-1,3-diazinane-2,4,6",-4.732,pathc_v2
"2-(4-methylpentan-2-ylamino)naphthalene-1,4-dione",-4.732,glutarimide
"2-[2-(dimethylamino)ethylamino]naphthalene-1,4-dio",-4.726,glutarimide
Succinic_Acid,-4.726,screening_master_results.csv
NIALAMIDE,-4.722,screening_master_results.csv
TARTARIC ACID,-4.72,fda_leftover
"1-benzoyl-5-ethyl-5-phenyl-1,3-diazinane-2,4,",-4.72,pathc_v2
3-methyl-1-[2-(piperazine-1-carbonyl)pyrrolidin-1-,-4.716,glutarimide
APRACLONIDINE,-4.71,docking_batch_results.csv
"3-methyl-4-phenylpiperidine-2,6-dione",-4.707,glutarimide
PYRITHIONE,-4.706,docking_batch_results.csv
"4-(2,4-difluorophenyl)piperidin-2-one",-4.705,glutarimide
ARFORMOTEROL,-4.702,screening_master_results.csv
XYLOSE,-4.693,fda_leftover
CINCHOPHEN,-4.692,fda_leftover
"2-amino-3-[(E)-2-phenylethenyl]naphthalene-1,4-dio",-4.691,glutarimide
"2-amino-3-(cyclohexylmethyl)naphthalene-1,4-dione",-4.688,glutarimide
"2-(propan-2-ylamino)naphthalene-1,4-dione",-4.687,glutarimide
BEMPEDOIC ACID,-4.682,fda_leftover
2-[3-(3-aminopropylamino)propylamino]-3-methylnaph,-4.681,glutarimide
PIPOBROMAN,-4.68,docking_batch_results.csv
"1,3-dihydrobenzo[f]indole-2,4,9-trione",-4.677,glutarimide
"9-(2,2,2-trifluoro-1-phenylethyl)-3,7-diazabicyclo",-4.674,glutarimide
"2-[6-(benzylamino)hexyl]isoindole-1,3-dione",-4.669,glutarimide
"4-[(4-fluorophenyl)methyl]-4-methylpiperidine-2,6-",-4.666,glutarimide
NATEGLINIDE,-4.661,screening_master_results.csv
SUCCIMER,-4.658,fda_leftover
(3R)-3-(6-fluoro-2-methyl-3-propan-2-ylphenyl)pipe,-4.657,glutarimide
"4-(4-tert-butylphenyl)piperidine-2,6-dione",-4.646,glutarimide
FENCLOZIC ACID,-4.645,screening_master_results.csv
"3-ethyl-4-phenylpyrrole-2,5-dione",-4.641,pathc_v2
"4-(3,5-difluorophenyl)-3-methylpiperidine-2,6-dion",-4.634,glutarimide
FOSFOMYCIN,-4.631,screening_master_results.csv
"5-[(3-methylphenyl)methyl]-1,3-diazinane-2,4,",-4.631,pathc_v2
"N-(1,4-dioxonaphthalen-2-yl)acetamide",-4.623,glutarimide
FLURBIPROFEN,-4.621,screening_master_results.csv
"N-(1,4-dioxonaphthalen-2-yl)propanamide",-4.62,glutarimide
"2-[[1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl]ami",-4.619,glutarimide
TIMOLOL,-4.614,docking_round5b_results.csv
"1,3,5-triethyl-5-phenyl-1,3-diazinane-2,4,6-t",-4.611,pathc_v2
(3R)-3-[4-(4-fluoropiperidin-4-yl)phenyl]-3-methyl,-4.606,glutarimide
4-(3-fluorophenyl)piperidin-2-one,-4.604,glutarimide
2-fluoro-N-(2-oxo-2-pyrrolidin-1-ylethyl)benzamide,-4.599,glutarimide
Flurbiprofen,-4.591,screening_master_results.csv
"5-phenyl-5-(2-piperidin-1-ylethyl)-1,3-diazin",-4.586,pathc_v2
1-phenyl-N-(2-phenylethyl)cyclopentane-1-carboxami,-4.582,glutarimide
DISOPYRAMIDE,-4.578,fda_leftover
"2-(3-methylbut-2-enylamino)naphthalene-1,4-dione",-4.576,glutarimide
"4-(3-chlorophenyl)-4-methyl-2,6-dioxopiperidine-3,",-4.563,glutarimide
FLOSEQUINAN,-4.561,docking_batch_results.csv
BETAZOLE,-4.561,docking_round5_results.csv
STIRIPENTOL,-4.558,docking_round5b_results.csv
2-[3-(3-aminopropylamino)propylamino]naphthalene-1,-4.557,glutarimide
LOXOPROFEN,-4.555,docking_batch_results.csv
NIZATIDINE,-4.548,screening_master_results.csv
XANTHINOL,-4.546,screening_master_results.csv
"2-[[(2Z,4E,6Z)-octa-2,4,6-trienyl]amino]naphthalen",-4.545,glutarimide
SELENOMETHIONINE,-4.544,fda_leftover
"5-(4-iodophenyl)-5-prop-2-enyl-1,3-diazinane-",-4.535,pathc_v2
SELENOMETHIONINE SE 75,-4.533,fda_leftover
"2-(4-phenylpiperidin-1-yl)naphthalene-1,4-dione",-4.518,glutarimide
"2,2-dichloro-N-(3-chloro-1,4-dioxonaphthalen-2-yl)",-4.51,glutarimide
"5-ethyl-5-phenyl-1-(piperidin-1-ylmethyl)-1,3",-4.507,pathc_v2
"N-cyclohexyl-7-(1,3-dioxoisoindol-2-yl)heptanamide",-4.505,glutarimide
"2-[4-(3-phenylpropylamino)butyl]isoindole-1,3-dion",-4.5,glutarimide
HISTAMINE,-4.497,docking_round5_results.csv
METAMIZOLE,-4.492,docking_batch_results.csv
"4-(2,4-difluorophenyl)piperidine-2,6-dione",-4.491,glutarimide
"2-amino-3-(2-methylpropylamino)naphthalene-1,4-dio",-4.49,glutarimide
"4-(2-chloro-6-fluorophenyl)piperidine-2,6-dione",-4.487,glutarimide
"2,3,4,10b-tetrahydro-1H-pyrazino[1,2-b]isoindol-6-",-4.483,glutarimide
HISTAMINE PHOSPHATE,-4.48,docking_round5_results.csv
"2-(methylamino)naphthalene-1,4-dione",-4.479,glutarimide
"2-(butan-2-ylamino)naphthalene-1,4-dione",-4.474,glutarimide
TIZANIDINE,-4.471,docking_batch_results.csv
TRICLOSAN,-4.47,screening_master_results.csv
PROCAINAMIDE,-4.457,fda_leftover
"7a-methyl-7-phenyl-3aH-isoindole-1,3-dione",-4.456,pathc_v2
"4-(3-chloro-5-fluorophenyl)piperidine-2,6-dione",-4.449,glutarimide
3-(4-propan-2-ylphenyl)piperidin-2-one,-4.446,pathc_v2
"4-(2,6-difluorophenyl)-4-methylpiperidine-2,6-dion",-4.445,glutarimide
"4-(4-fluorophenyl)-4-methyl-2,6-dioxopiperidi",-4.445,pathc_v2
PHENAZOPYRIDINE,-4.445,docking_batch_results.csv
CYCLIZINE,-4.445,screening_master_results.csv
"2,3-bis(butylamino)naphthalene-1,4-dione",-4.444,glutarimide
TRIBROMSALAN,-4.442,fda_leftover
"5-ethyl-5-phenyl-1,3-bis(prop-2-enyl)-1,3-dia",-4.439,pathc_v2
DEXCHLORPHENIRAMINE,-4.438,screening_master_results.csv
3-methyl-2-phenyl-2-(2-piperidin-1-ylethyl)pentana,-4.429,glutarimide
"3-[(4-chlorophenyl)methyl]-1-methylpiperidine-2,6-",-4.428,glutarimide
3-amino-2-phenylinden-1-one,-4.421,glutarimide
"1,3-dichloro-5-ethyl-5-phenyl-1,3-diazinane-2",-4.42,pathc_v2
"4-(4-bromophenyl)piperidine-2,6-dione",-4.417,glutarimide
"N-[[2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindol-",-4.413,glutarimide
TRIMETAZIDINE,-4.413,docking_round5_results.csv
2-[2-(3-methylpiperidin-1-yl)-2-oxoethyl]isoindole,-4.408,glutarimide
"(2S)-2-[(1,4-dioxonaphthalen-2-yl)amino]-4-methyl-",-4.406,glutarimide
PENTOLINIUM,-4.399,screening_master_results.csv
"4-[4-(difluoromethyl)phenyl]piperidine-2,6-dione",-4.396,glutarimide
"4-(3-chloro-5-fluorophenyl)-3-methylpiperidine-2,6",-4.394,glutarimide
DANTHRON,-4.389,docking_batch_results.csv
LEVAMISOLE,-4.382,docking_round5_results.csv
3-methyl-2-phenyl-2-(2-piperidin-1-ylethyl)butanam,-4.377,glutarimide
NIFURTIMOX,-4.372,docking_batch_results.csv
"3-[3-ethenyl-2,5-dioxo-4-[(Z)-pent-2-en-3-yl]pyrro",-4.369,glutarimide
"N-cycloheptyl-2-(1,3-dioxoisoindol-2-yl)acetamide",-4.368,glutarimide
NORTRIPTYLINE,-4.351,screening_master_results.csv
TAUROLIDINE,-4.35,docking_batch_results.csv
"4-(4-chloro-3-fluorophenyl)piperidine-2,6-dione",-4.348,glutarimide
"N-[1,4-dioxo-3-(trifluoromethyl)naphthalen-2-yl]ac",-4.34,glutarimide
ESFLURBIPROFEN,-4.336,screening_master_results.csv
2-[3-(diethylamino)propylamino]-3-(prop-2-enylamin,-4.329,glutarimide
"2-[(4-methylphenyl)methylamino]naphthalene-1,4-dio",-4.321,glutarimide
HALOTHANE,-4.32,docking_batch_results.csv
4-(4-chloro-3-fluorophenyl)piperidin-2-one,-4.32,glutarimide
3-[[3-oxo-2-(2-piperidin-4-ylethyl)-1H-isoindole-5,-4.318,glutarimide
"N-cyclohexyl-2-methyl-1,3-dioxoisoindole-5-carboxa",-4.315,glutarimide
"1,2,3,4-tetrahydroanthracene-9,10-dione",-4.31,glutarimide
3-[3-ethenyl-5-oxo-4-[(Z)-prop-1-enyl]-2H-pyrrol-1,-4.308,glutarimide
3-[4-methyl-2-(trifluoromethyl)phenyl]piperidine-2,-4.303,glutarimide
EMEPRONIUM,-4.303,screening_master_results.csv
3-[4-propan-2-yl-3-(trifluoromethyl)phenyl]piperid,-4.3,glutarimide
"4-(chloromethyl)-2,6-dioxo-4-phenylpiperidine-3,5-",-4.295,glutarimide
"3,3-dimethyl-4-phenylpyrrolidine-2,5-dione",-4.292,pathc_v2
"3-(1-benzylpiperidin-4-yl)-3-phenylpiperidine-2,6-",-4.288,glutarimide
"4-(3,5-difluorophenyl)piperidine-2,6-dione",-4.287,glutarimide
ZOMEPIRAC,-4.281,screening_master_results.csv
N-butan-2-yl-2-[(4-fluorophenyl)methyl]-3-oxo-1H-i,-4.277,glutarimide
Phenylbutazone,-4.274,screening_master_results.csv
"2-(1,3-dioxoisoindol-2-yl)-N-[(4-fluorophenyl)meth",-4.257,glutarimide
"2-amino-3-(2-phenylethynyl)naphthalene-1,4-dione",-4.252,glutarimide
IPRATROPIUM,-4.251,fda_leftover
"2-(2-cyclobutylethylamino)naphthalene-1,4-dione",-4.25,glutarimide
"2-(azetidin-3-ylidene)-N-(1-methyl-2,6-dioxopiperi",-4.249,glutarimide
"3-(2,5-difluoro-4-propan-2-ylphenyl)piperidine-2,6",-4.249,glutarimide
Sertraline,-4.248,screening_master_results.csv
"N-[3-(methylamino)-1,4-dioxonaphthalen-2-yl]acetam",-4.244,glutarimide
"2,3-bis(methylamino)naphthalene-1,4-dione",-4.225,glutarimide
"2-(2,6-dioxopiperidin-3-yl)-4-ethylisoindole-1,3-d",-4.224,glutarimide
CHLORPHENIRAMINE,-4.219,screening_master_results.csv
"N-[3-(methylamino)-1,4-dioxonaphthalen-2-yl]-N-pro",-4.216,glutarimide
DIBROMSALAN,-4.21,docking_round5b_results.csv
METOCLOPRAMIDE,-4.205,fda_leftover
"4-(2,6-difluorophenyl)piperidine-2,6-dione",-4.204,glutarimide
"(4S)-4-(2,4-difluorophenyl)piperidin-2-one",-4.203,glutarimide
TRIDIHEXETHYL,-4.2,screening_master_results.csv
(3S)-3-(1-benzylpiperidin-4-yl)-3-phenylpiperidine,-4.192,glutarimide
DEXBROMPHENIRAMINE,-4.186,docking_batch_results.csv
"5-benzyl-5-(8-methylnonyl)-1,3-diazinane-2,4,",-4.179,pathc_v2
"4-(2-chloro-6-fluorophenyl)-3-methylpiperidine-2,6",-4.176,glutarimide
"3-(4-butan-2-yl-3,5-difluorophenyl)piperidine-2,6-",-4.173,glutarimide
AMINOPYRINE,-4.171,screening_master_results.csv
"4-(4-methylphenyl)-2,6-dioxopiperidine-3,5-di",-4.169,pathc_v2
"3-propan-2-yl-4-(2,4,5-trifluorophenyl)piperidine-",-4.16,glutarimide
"2-(1,3-dioxoisoindol-2-yl)-3-methylbutanoic acid",-4.15,glutarimide
"6-oxo-2,3,4,10b-tetrahydro-1H-pyrazino[2,1-a]isoin",-4.129,glutarimide
"3,3-bis(4-fluorophenyl)piperidin-2-one",-4.127,glutarimide
SUXAMETHONIUM,-4.125,fda_leftover
DIETHYLCARBAMAZINE,-4.124,screening_master_results.csv
"2-[2-(diethylamino)ethylamino]naphthalene-1,4-dion",-4.11,glutarimide
DIFEMERINE,-4.108,docking_batch_results.csv
"3-(4-tert-butyl-2,5-difluorophenyl)piperidine-2,6-",-4.101,glutarimide
CARBINOXAMINE,-4.096,screening_master_results.csv
"2-(2-oxo-2-piperidin-1-ylethyl)isoindole-1,3-dione",-4.096,glutarimide
3-[4-[(Z)-but-1-enyl]-3-ethenyl-5-oxo-2H-pyrrol-1-,-4.089,glutarimide
"2-(4-diazo-3-oxo-1-phenylbutyl)isoindole-1,3-dione",-4.072,glutarimide
3-amino-5-phenylcyclohex-2-en-1-one,-4.068,glutarimide
2-[[(6-methyl-2-oxo-1H-pyridin-3-yl)amino]methyl]i,-4.066,glutarimide
"1-(1,3-dioxo-2-prop-2-enylisoindole-5-carbonyl)pip",-4.061,glutarimide
"2,6-dioxo-4-phenyl-4-propylpiperidine-3,5-dicarbon",-4.059,glutarimide
"3-(3-tert-butyl-2,5-dioxopyrrol-1-yl)piperidine-2,",-4.055,glutarimide
LEVOPROPOXYPHENE,-4.05,docking_round5b_results.csv
"N-cyclohexyl-1,3-dioxo-2-propylisoindole-5-carboxa",-4.046,glutarimide
"2,6-dioxo-4-(2-phenylethyl)piperidine-3,5-dicarbon",-4.039,glutarimide
"4-(2,4-difluorophenyl)-3-ethylpiperidine-2,6-dione",-4.037,glutarimide
"2-(dimethylamino)-3-methylnaphthalene-1,4-dione",-4.036,glutarimide
"(Z,2E)-3-amino-N-butyl-N-(2,6-dioxopiperidin-3-yl)",-4.036,glutarimide
SUPROFEN,-4.03,docking_round5b_results.csv
Thiamine,-4.02,screening_master_results.csv
"1H-benzo[g]quinoline-2,5,10-trione",-4.016,glutarimide
"3-[3-[(1Z)-buta-1,3-dienyl]-4-methyl-2,5-dioxopyrr",-4.008,glutarimide
CYSTEINE,-4.004,docking_round5_results.csv
2-MERCAPTOETHANESULFONIC ACID,-4.001,screening_master_results.csv
TOLBUTAMIDE,-3.993,fda_leftover
"3-[3-[(1Z)-buta-1,3-dienyl]-4-methyl-5-oxo-2H-pyrr",-3.991,glutarimide
4-(4-fluorophenyl)piperidin-2-one,-3.966,glutarimide
2-(cyclohexen-1-yl)-2-phenyl-4-piperidin-1-ylbutan,-3.966,glutarimide
POMALIDOMIDE,-3.964,fda_leftover
"8-fluoro-10b-methyl-1,2,4,6-tetrahydrobenzo[f",-3.964,pathc_v2
"5-ethyl-1,3-bis(methoxymethyl)-5-phenyl-1,3-d",-3.963,pathc_v2
"3-[3-[(1E)-2-fluorobuta-1,3-dienyl]-4-methyl-2,5-d",-3.961,glutarimide
"N-(1,4-dioxonaphthalen-2-yl)benzamide",-3.956,glutarimide
"3-(4-tert-butyl-2,3-difluorophenyl)piperidine-2,6-",-3.946,glutarimide
MAVACAMTEN,-3.942,docking_batch_results.csv
2-[2-[2-(trifluoromethyl)phenyl]phenyl]acetamide,-3.935,glutarimide
3-[3-ethenyl-4-[(Z)-2-iodoethenyl]-5-oxo-2H-pyrrol,-3.918,glutarimide
OXYMETAZOLINE,-3.911,docking_round5_results.csv
KETOTIFEN,-3.906,fda_leftover
DAPSONE,-3.906,docking_batch_results.csv
"3-[3-methyl-5-oxo-4-[(1Z,3Z)-penta-1,3-dienyl]-2H-",-3.897,glutarimide
"2-(tetradecylamino)naphthalene-1,4-dione",-3.894,glutarimide
"(3S)-N-[2-(cyclopentylamino)-2-oxoethyl]-1,2,3,4-t",-3.877,glutarimide
ABAMETAPIR,-3.875,screening_master_results.csv
APOMORPHINE,-3.873,screening_master_results.csv
TETRAZEPAM,-3.871,fda_leftover
3-benzyl-3-methylpiperidin-2-one,-3.866,pathc_v2
N-[(2S)-1-(cyanomethylamino)-3-cyclohexyl-1-oxopro,-3.861,glutarimide
"4-(4-fluorophenyl)-3-propan-2-ylpiperidine-2,6-dio",-3.861,glutarimide
"3-(4-tert-butyl-2,3-difluorophenyl)-6-methylidenep",-3.86,glutarimide
"N-(2,6-dioxopiperidin-3-yl)-2-ethenyl-3-methylbut-",-3.852,glutarimide
"3-[3-[(dimethylamino)methyl]-4-(methylamino)-2,5-d",-3.849,glutarimide
PROPYPHENAZONE,-3.848,screening_master_results.csv
XYLOMETAZOLINE,-3.815,docking_batch_results.csv
"4-methyl-2,6-dioxo-4-[3-(trifluoromethyl)phen",-3.804,pathc_v2
"[5-ethyl-2,4,6-trioxo-5-phenyl-3-(propanoylox",-3.802,pathc_v2
"2-(2-morpholin-4-ylethyl)isoindole-1,3-dione",-3.802,glutarimide
"4-(3-chloro-2-fluorophenyl)-3-methylpiperidine-2,6",-3.795,glutarimide
2-[8-[(2-fluorophenyl)methylamino]octyl]isoindole-,-3.791,glutarimide
SULFABENZAMIDE,-3.78,fda_leftover
TERIFLUNOMIDE,-3.778,fda_leftover
"3-(4-amino-3-oxo-1H-isoindol-2-yl)piperidine-2,6-d",-3.77,glutarimide
"N-(3-ethynyl-1,4-dioxonaphthalen-2-yl)acetamide",-3.768,glutarimide
3-oxo-2-(3-piperidin-1-ylpropyl)-1H-isoindole-4-ca,-3.767,glutarimide
MAZINDOL,-3.767,screening_master_results.csv
"N-(1,4-dioxonaphthalen-2-yl)butanamide",-3.76,glutarimide
(3R)-3-(1-benzylpiperidin-4-yl)-3-phenylpiperidine,-3.754,glutarimide
"(3R,10bR)-3-methyl-7-(trifluoromethyl)-2,3,4,10b-t",-3.743,glutarimide
"4-(2-fluorophenyl)-3-propan-2-ylpiperidine-2,6-dio",-3.72,glutarimide
"4-(2,6-dichlorophenyl)-2,6-dioxopiperidine-3,5-dic",-3.716,glutarimide
"3-ethyl-4-(3-fluorophenyl)piperidine-2,6-dione",-3.716,glutarimide
"4-(3-chloro-4-fluorophenyl)-3-ethylpiperidine-2,6-",-3.701,glutarimide
TOLRESTAT,-3.697,docking_batch_results.csv
CARBAMAZEPINE,-3.696,docking_round5b_results.csv
BITHIONOL,-3.691,docking_batch_results.csv
"N-benzyl-3-(1,3-dioxoisoindol-2-yl)propanamide",-3.688,glutarimide
"1-nitroso-3H-anthracene-2,9,10-trione",-3.685,glutarimide
"3-(tert-butylamino)-N-(1-methyl-2,6-dioxopiperidin",-3.671,glutarimide
N-butyl-2-[2-(4-fluorophenyl)propyl]-3-oxo-1H-isoi,-3.665,glutarimide
2-[(E)-2-(5-ethyl-6-methyl-2-oxo-1H-pyridin-3-yl)e,-3.661,glutarimide
"2-(tert-butylamino)naphthalene-1,4-dione",-3.661,glutarimide
"2-[4-(2-methylphenyl)piperidin-1-yl]naphthalene-1,",-3.66,glutarimide
"N-(2,6-dioxopiperidin-3-yl)-1-methyl-2-oxopyridine",-3.643,glutarimide
3-(5-fluoro-2-methyl-4-propan-2-ylphenyl)piperidin,-3.639,glutarimide
"N-(2,6-dioxopiperidin-3-yl)-1-methyl-5-oxopyrrolid",-3.639,glutarimide
1-methyl-3-[[1-(3-methylbut-2-enyl)piperidin-4-yl],-3.639,glutarimide
5-ethyl-1-(methoxymethyl)-3-methyl-5-phenyl-1,-3.621,pathc_v2
"N-[3-(tert-butylamino)-1,4-dioxonaphthalen-2-yl]ac",-3.614,glutarimide
"4-(3-fluorophenyl)-3-propan-2-ylpiperidine-2,6-dio",-3.6,glutarimide
"2-[(2-fluorophenyl)methyl]isoindole-1,3-dione",-3.586,glutarimide
"5-ethyl-1,3-bis(methylsulfanylmethyl)-5-pheny",-3.578,pathc_v2
"2-(2-piperidin-1-ylethyl)isoindole-1,3-dione",-3.577,glutarimide
2-methyl-2-phenyl-1-piperazin-1-ylpropan-1-on,-3.577,pathc_v2
PROPOXYPHENE,-3.575,docking_round5b_results.csv
"N-[3-(dimethylamino)-1,4-dioxonaphthalen-2-yl]acet",-3.57,glutarimide
"3-[2,5-dioxo-3,4-bis[(Z)-prop-1-enyl]pyrrol-1-yl]p",-3.569,glutarimide
"3-(2-tert-butyl-3,6-difluorophenyl)-6-methylidenep",-3.569,glutarimide
"(3R)-N-(2-methylpropyl)-5-oxo-3,9b-dihydro-2H-[1,3",-3.56,glutarimide
(1S)-2-(1-cyclohexylpiperidin-4-yl)-1-methyl-3-oxo,-3.544,glutarimide
"(4S,10bR)-4-methyl-7-(trifluoromethyl)-2,3,4,10b-t",-3.539,glutarimide
"(3R)-3-[4-[(E)-2-ethoxyethenyl]-2,6-difluorop",-3.537,pathc_v2
DIBENZEPIN,-3.526,fda_leftover
"3-(2-tert-butyl-3,6-difluorophenyl)piperidine-2,6-",-3.522,glutarimide
ROFECOXIB,-3.503,fda_leftover
TOLAZAMIDE,-3.499,docking_batch_results.csv
"3-(4-tert-butyl-2,3,5,6-tetrafluorophenyl)piperidi",-3.499,glutarimide
3-[4-ethenyl-3-[1-(iodoamino)ethenyl]-5-oxo-2H-pyr,-3.495,glutarimide
"4-(2,3-difluorophenyl)-3-methylpiperidine-2,6-dion",-3.483,glutarimide
PYRANTEL,-3.467,docking_batch_results.csv
OXAMNIQUINE,-3.463,screening_master_results.csv
"3-[(2S)-pyrrolidine-2-carbonyl]-1,2,4,5-tetrahydro",-3.441,glutarimide
"2-(1-phenylpropan-2-yl)isoindole-1,3-dione",-3.44,glutarimide
"1-(butoxymethyl)-5-ethyl-5-phenyl-1,3-diazina",-3.43,pathc_v2
"4-(3,5-difluorophenyl)-3-ethylpiperidine-2,6-dione",-3.428,glutarimide
"2-[5-(benzylamino)pentyl]isoindole-1,3-dione",-3.423,glutarimide
"3-propyl-4-(2,4,5-trifluorophenyl)piperidine-2,6-d",-3.423,glutarimide
"(3S)-3-[4-[(E)-2-ethoxyethenyl]-2,6-difluorop",-3.418,pathc_v2
"4-(4-chloro-2-fluorophenyl)piperidine-2,6-dione",-3.416,glutarimide
2-piperidin-1-yl-3-(prop-2-enylamino)naphthalene-1,-3.415,glutarimide
"4-(2-chloro-4-fluorophenyl)piperidine-2,6-dione",-3.414,glutarimide
"2-(1,3-dioxoisoindol-2-yl)-N-(1-phenylethyl)propan",-3.404,glutarimide
4-(4-chloro-3-fluorophenyl)-3-propan-2-ylpiperidin,-3.401,glutarimide
(2S)-1-[(2R)-2-amino-3-phenylpropanoyl]-N-benzylpy,-3.401,glutarimide
DIAMTHAZOLE,-3.394,docking_batch_results.csv
(1R)-2-(1-cyclohexylpiperidin-4-yl)-1-methyl-3-oxo,-3.391,glutarimide
"2-[3-[(2S,6R)-2,6-dimethylpiperidin-1-yl]propyl]-3",-3.385,glutarimide
"N-(2,6-dioxopiperidin-3-yl)-N-formyl-2,5-dimethylc",-3.381,glutarimide
"N-(2,6-dioxopiperidin-3-yl)-4,6-dimethyl-2-oxo-1H-",-3.376,glutarimide
"2-(tert-butylamino)-3-chloronaphthalene-1,4-dione",-3.374,glutarimide
"3-[(3E,4E)-3,4-di(ethylidene)-2,5-dioxopyrrolidin-",-3.373,glutarimide
"1,3-bis(ethoxymethyl)-5-ethyl-5-phenyl-1,3-di",-3.354,pathc_v2
EXIFONE,-3.354,screening_master_results.csv
"3-[(4-phenylphenyl)methyl]piperidine-2,6-dion",-3.353,pathc_v2
"1-(butoxymethyl)-5-ethyl-3-methyl-5-phenyl-1,",-3.338,pathc_v2
"4-(2,5-difluorophenyl)-3-methylpiperidine-2,6-dion",-3.329,glutarimide
"2-(3-piperidin-1-ylpropylamino)naphthalene-1,4-dio",-3.327,glutarimide
"2-amino-3-(2-methylprop-1-enyl)naphthalene-1,4-dio",-3.327,glutarimide
"[3-[(E)-dodec-1-enyl]-1,4-dioxonaphthalen-2-yl]imi",-3.326,glutarimide
RAMOSETRON,-3.325,fda_leftover
ENTACAPONE,-3.317,fda_leftover
"(2Z)-N-(2,6-dioxopiperidin-3-yl)-2-(1-fluoroetheny",-3.29,glutarimide
3-phenyl-N-(2-phenylacetyl)prop-2-ynamide,-3.289,glutarimide
"1,3-bis(butoxymethyl)-5-ethyl-5-phenyl-1,3-di",-3.269,pathc_v2
3-[4-tert-butyl-2-(trifluoromethyl)phenyl]piperidi,-3.257,glutarimide
"4-[2-(1,3-dioxoisoindol-2-yl)propanoyl]piperazine-",-3.255,glutarimide
"(3R)-3-(2-chloro-3-phenylphenyl)piperidine-2,6-dio",-3.254,glutarimide
2-[5-[(2-fluorophenyl)methylamino]pentyl]isoindole,-3.252,glutarimide
"4-(3,5-difluorophenyl)-3-propylpiperidine-2,6-dion",-3.249,glutarimide
"5-ethyl-1-methyl-5-phenyl-3-prop-2-enyl-1,3-d",-3.225,pathc_v2
